STUDENT_ID,FIRST_NAME,LAST_NAME,GENDER,DOB,COLLEGE_ID,PROGRAM,BRANCH,GRAD_YEAR,CGPA,CITY,STATE,COUNTRY,SEGMENT,UPDATED_AT
ST05304,Rahul,Kumar,M,1999-01-17,CL0124,MBA,ME,2017.0,8.05,Hyderabad,DL,India,Top,2017-07-29 00:00:00
ST05305,Anita,Patel,M,2001-10-28,CL0139,MTech,CSE,2019.0,6.79,Bangalore,KA,India,Average,2019-01-29 00:00:00
ST05306,Amit,Iyer,M,2006-04-29,CL0160,MBA,ECE,2024.0,6.61,Chennai,TN,India,Average,2024-05-15 00:00:00
ST05307,Priya,Patel,F,2003-09-04,CL0042,MTech,CE,2021.0,9.47,Delhi,KA,India,Average,2021-05-25 00:00:00
ST05308,Rahul,Reddy,M,2005-08-22,CL0080,BTech,ME,2023.0,9.52,Delhi,MH,India,Average,2023-10-19 00:00:00
ST05309,Priya,Patel,M,2007-01-03,CL0175,MTech,CSE,2025.0,6.83,Mumbai,DL,India,Below Average,2025-03-26 00:00:00
ST05310,Anita,Reddy,M,2001-10-15,CL0034,MTech,CE,2019.0,9.26,Bangalore,TS,India,Below Average,2019-09-10 00:00:00
ST05311,Rahul,Reddy,M,2006-11-04,CL0018,BTech,CE,2024.0,9.73,Bangalore,TS,India,Top,2024-07-26 00:00:00
ST05312,Suresh,Iyer,M,2001-07-07,CL0112,MTech,CSE,2019.0,6.13,Mumbai,KA,India,Top,2019-12-30 00:00:00
ST05313,Rahul,Kumar,M,2003-04-09,CL0082,MTech,ECE,2021.0,9.03,Delhi,TN,India,Average,2021-04-28 00:00:00
ST05314,Priya,Sharma,M,2005-09-14,CL0066,BTech,CSE,2023.0,9.29,Chennai,KA,India,Top,2023-01-23 00:00:00
ST05315,Ravi,Sharma,M,2002-10-16,CL0018,MBA,ECE,2020.0,7.9,Hyderabad,KA,India,Average,2020-09-03 00:00:00
ST05316,Anita,Reddy,F,2007-12-05,CL0120,MBA,ECE,2025.0,6.1,Hyderabad,MH,India,Top,2025-11-02 00:00:00
ST05317,Amit,Iyer,M,2002-09-01,CL0090,BTech,ECE,2020.0,7.85,Delhi,TN,India,Below Average,2020-02-27 00:00:00
ST05318,Priya,Kumar,F,2002-09-11,CL0145,MBA,CSE,2020.0,8.12,Chennai,TS,India,Below Average,2020-03-19 00:00:00
ST05319,Neha,Patel,F,1998-06-29,CL0064,MBA,EEE,2016.0,6.35,Delhi,TN,India,Top,2016-07-10 00:00:00
ST05320,Neha,Patel,F,2004-11-20,CL0149,BTech,EEE,2022.0,6.21,Hyderabad,TS,India,Average,2022-07-06 00:00:00
ST05321,Neha,Reddy,F,2000-03-25,CL0036,MTech,ME,2018.0,8.98,Chennai,TS,India,Top,2018-03-31 00:00:00
ST05322,Neha,Sharma,M,2003-12-05,CL0041,BTech,ME,2021.0,6.64,Chennai,TN,India,Below Average,2021-10-19 00:00:00
ST05323,Suresh,Kumar,M,2003-12-15,CL0004,MTech,CE,2021.0,7.21,Bangalore,TN,India,Average,2021-08-08 00:00:00
ST05324,Anita,Sharma,M,2005-11-13,CL0097,MTech,ME,2023.0,7.98,Delhi,TS,India,Average,2023-06-13 00:00:00
ST05325,Anita,Sharma,M,1999-07-25,CL0110,BTech,ME,2017.0,8.87,Delhi,TN,India,Top,2017-11-08 00:00:00
ST05326,Rahul,Kumar,F,2007-04-17,CL0120,MBA,ECE,2025.0,6.65,Hyderabad,MH,India,Average,2025-05-21 00:00:00
ST05327,Amit,Sharma,F,2006-02-05,CL0074,MBA,EEE,2024.0,7.15,Hyderabad,KA,India,Below Average,2024-02-10 00:00:00
ST05328,Suresh,Reddy,F,2007-01-10,CL0171,MTech,CE,2025.0,7.07,Chennai,TS,India,Below Average,2025-05-19 00:00:00
ST05329,Ravi,Sharma,M,2007-06-17,CL0183,MTech,CSE,2025.0,8.69,Bangalore,DL,India,Top,2025-07-02 00:00:00
ST05330,Amit,Reddy,F,1999-09-19,CL0163,MTech,ECE,2017.0,7.58,Bangalore,DL,India,Below Average,2017-01-24 00:00:00
ST05331,Neha,Patel,F,2003-01-18,CL0122,BTech,EEE,2021.0,6.87,Hyderabad,MH,India,Average,2021-11-07 00:00:00
ST05332,Amit,Reddy,M,2001-08-05,CL0017,BTech,CE,2019.0,8.56,Chennai,TN,India,Average,2019-04-13 00:00:00
ST05333,Rahul,Patel,F,1999-12-16,CL0152,MTech,CSE,2017.0,8.91,Mumbai,TN,India,Top,2017-09-28 00:00:00
ST05334,Priya,Iyer,F,2006-07-04,CL0086,MBA,EEE,2024.0,6.74,Mumbai,DL,India,Below Average,2024-12-07 00:00:00
ST05335,Neha,Iyer,M,2005-08-07,CL0183,MTech,CE,2023.0,8.41,Delhi,MH,India,Average,2023-02-09 00:00:00
ST05336,Neha,Iyer,F,1999-05-27,CL0165,MTech,ME,2017.0,6.74,Bangalore,TS,India,Average,2017-11-24 00:00:00
ST05337,Neha,Patel,F,2005-06-12,CL0119,MTech,ME,2023.0,9.51,Mumbai,TS,India,Average,2023-01-21 00:00:00
ST05338,Rahul,Patel,F,2006-10-10,CL0185,MBA,ECE,2024.0,7.19,Chennai,MH,India,Average,2024-04-28 00:00:00
ST05339,Rahul,Reddy,F,2000-06-06,CL0022,BTech,EEE,2018.0,7.62,Bangalore,MH,India,Average,2018-01-27 00:00:00
ST05340,Priya,Patel,F,1999-03-24,CL0100,MTech,CE,2017.0,8.15,Hyderabad,DL,India,Top,2017-07-08 00:00:00
ST05341,Anita,Iyer,M,2000-01-14,CL0012,MBA,EEE,2018.0,6.97,Bangalore,TS,India,Average,2018-05-23 00:00:00
ST05342,Amit,Reddy,F,2004-11-20,CL0080,MBA,ECE,2022.0,9.28,Bangalore,MH,India,Average,2022-06-18 00:00:00
ST05343,Ravi,Iyer,M,2006-04-26,CL0059,MBA,CSE,2024.0,7.0,Bangalore,KA,India,Average,2024-05-26 00:00:00
ST05344,Suresh,Iyer,M,2006-09-14,CL0162,BTech,CSE,2024.0,9.58,Mumbai,MH,India,Average,2024-06-13 00:00:00
ST05345,Suresh,Reddy,F,2001-12-24,CL0197,BTech,CSE,2019.0,8.16,Hyderabad,KA,India,Below Average,2019-02-12 00:00:00
ST05346,Amit,Kumar,M,1998-03-27,CL0192,MTech,ME,2016.0,7.56,Hyderabad,MH,India,Below Average,2016-01-07 00:00:00
ST05347,Priya,Iyer,F,2006-05-12,CL0079,MBA,CE,2024.0,9.49,Delhi,TS,India,Average,2024-03-14 00:00:00
ST05348,Priya,Reddy,F,2005-06-26,CL0001,BTech,CE,2023.0,8.9,Bangalore,TN,India,Top,2023-02-13 00:00:00
ST05349,Ravi,Iyer,M,2000-07-04,CL0052,MTech,ECE,2018.0,7.73,Delhi,KA,India,Average,2018-02-07 00:00:00
ST05350,Anita,Reddy,F,2007-03-01,CL0097,BTech,EEE,2025.0,6.52,Bangalore,KA,India,Below Average,2025-01-13 00:00:00
ST05351,Rahul,Kumar,F,1999-12-16,CL0012,BTech,ME,2017.0,7.75,Chennai,TN,India,Average,2017-01-11 00:00:00
ST05352,Ravi,Patel,F,2006-05-16,CL0148,BTech,ME,2024.0,8.82,Hyderabad,MH,India,Below Average,2024-04-13 00:00:00
ST05353,Ravi,Sharma,M,1999-03-01,CL0082,MBA,ECE,2017.0,7.04,Mumbai,MH,India,Top,2017-02-22 00:00:00
ST05354,Suresh,Kumar,M,2005-11-23,CL0057,MTech,EEE,2023.0,6.4,Hyderabad,MH,India,Average,2023-10-15 00:00:00
ST05355,Priya,Reddy,M,2004-04-07,CL0157,MBA,ME,2022.0,8.56,Bangalore,KA,India,Average,2022-09-28 00:00:00
ST05356,Amit,Sharma,F,2004-12-22,CL0160,MTech,ECE,2022.0,9.37,Chennai,TN,India,Below Average,2022-12-08 00:00:00
ST05357,Amit,Sharma,M,1998-12-03,CL0154,MBA,CE,2016.0,9.07,Chennai,DL,India,Below Average,2016-10-28 00:00:00
ST05358,Ravi,Patel,M,2003-06-22,CL0148,MTech,ECE,2021.0,9.59,Hyderabad,DL,India,Average,2021-07-06 00:00:00
ST05359,Neha,Reddy,M,2002-06-22,CL0160,MTech,EEE,2020.0,7.37,Delhi,DL,India,Top,2020-05-13 00:00:00
ST05360,Ravi,Kumar,M,2003-03-12,CL0010,MBA,ECE,2021.0,7.92,Mumbai,TS,India,Below Average,2021-08-20 00:00:00
ST05361,Ravi,Reddy,M,1999-05-28,CL0034,BTech,ECE,2017.0,9.63,Hyderabad,TS,India,Top,2017-05-27 00:00:00
ST05362,Neha,Reddy,F,2004-06-30,CL0037,BTech,CSE,2022.0,9.41,Delhi,TN,India,Below Average,2022-08-09 00:00:00
ST05363,Suresh,Sharma,F,2003-12-13,CL0085,MBA,ME,2021.0,9.58,Delhi,MH,India,Top,2021-04-04 00:00:00
ST05364,Neha,Kumar,F,2000-05-16,CL0073,BTech,ME,2018.0,6.34,Chennai,MH,India,Average,2018-04-20 00:00:00
ST05365,Priya,Sharma,M,2007-12-24,CL0166,MTech,CE,2025.0,9.17,Mumbai,TS,India,Average,2025-05-09 00:00:00
ST05366,Priya,Reddy,M,2006-05-04,CL0086,MBA,ECE,2024.0,9.6,Delhi,TN,India,Top,2024-08-24 00:00:00
ST05367,Priya,Sharma,M,2003-06-05,CL0119,MTech,CSE,2021.0,6.15,Delhi,KA,India,Below Average,2021-01-04 00:00:00
ST05368,Anita,Sharma,F,2005-05-08,CL0044,MTech,EEE,2023.0,6.81,Bangalore,MH,India,Below Average,2023-06-07 00:00:00
ST05369,Neha,Sharma,M,2001-12-23,CL0102,BTech,ECE,2019.0,7.28,Mumbai,KA,India,Average,2019-09-29 00:00:00
ST05370,Anita,Sharma,M,2001-04-29,CL0001,BTech,EEE,2019.0,9.4,Mumbai,TN,India,Average,2019-09-05 00:00:00
ST05371,Rahul,Kumar,M,2003-09-29,CL0015,MBA,EEE,2021.0,8.81,Hyderabad,DL,India,Average,2021-12-22 00:00:00
ST05372,Amit,Sharma,F,2000-02-23,CL0012,BTech,CSE,2018.0,7.05,Chennai,KA,India,Top,2018-01-19 00:00:00
ST05373,Rahul,Kumar,M,2003-10-25,CL0151,BTech,EEE,2021.0,6.16,Delhi,MH,India,Below Average,2021-01-11 00:00:00
ST05374,Priya,Iyer,F,1998-07-26,CL0129,MTech,CE,2016.0,7.49,Chennai,DL,India,Below Average,2016-06-04 00:00:00
ST05375,Ravi,Patel,M,2000-08-25,CL0113,MTech,CE,2018.0,7.34,Chennai,TN,India,Below Average,2018-08-11 00:00:00
ST05376,Suresh,Sharma,M,2002-09-11,CL0127,MTech,CSE,2020.0,6.33,Bangalore,KA,India,Average,2020-03-07 00:00:00
ST05377,Rahul,Reddy,F,2004-11-08,CL0072,BTech,ECE,2022.0,8.9,Bangalore,TS,India,Average,2022-07-17 00:00:00
ST05378,Neha,Patel,M,1998-04-08,CL0131,BTech,EEE,2016.0,8.31,Mumbai,TS,India,Below Average,2016-05-27 00:00:00
ST05379,Priya,Kumar,M,2000-12-06,CL0082,MTech,ME,2018.0,7.71,Bangalore,TS,India,Top,2018-05-10 00:00:00
ST05380,Suresh,Iyer,M,1998-09-22,CL0099,MBA,ECE,2016.0,7.43,Bangalore,TS,India,Average,2016-06-22 00:00:00
ST05381,Ravi,Sharma,F,2003-04-13,CL0162,MTech,ME,2021.0,9.73,Mumbai,KA,India,Top,2021-08-11 00:00:00
ST05382,Neha,Patel,M,2003-08-21,CL0111,MTech,EEE,2021.0,9.51,Mumbai,DL,India,Below Average,2021-02-04 00:00:00
ST05383,Priya,Iyer,F,2003-04-23,CL0163,BTech,ECE,2021.0,8.71,Delhi,TN,India,Below Average,2021-02-22 00:00:00
ST05384,Priya,Patel,M,2002-10-18,CL0135,MBA,ECE,2020.0,7.55,Mumbai,MH,India,Top,2020-11-15 00:00:00
ST05385,Anita,Patel,M,1998-06-12,CL0102,BTech,CSE,2016.0,9.53,Chennai,TN,India,Average,2016-02-19 00:00:00
ST05386,Anita,Patel,M,1998-10-15,CL0134,MTech,CE,2016.0,9.32,Hyderabad,TS,India,Average,2016-10-11 00:00:00
ST05387,Neha,Kumar,M,2006-09-07,CL0019,MBA,CE,2024.0,7.67,Bangalore,DL,India,Average,2024-01-05 00:00:00
ST05388,Priya,Sharma,F,1999-09-17,CL0055,MBA,CSE,2017.0,7.35,Mumbai,KA,India,Below Average,2017-05-14 00:00:00
ST05389,Amit,Reddy,M,2000-07-10,CL0164,BTech,CSE,2018.0,7.53,Mumbai,MH,India,Below Average,2018-01-06 00:00:00
ST05390,Suresh,Sharma,F,2003-03-19,CL0104,MBA,ECE,2021.0,8.79,Hyderabad,DL,India,Average,2021-12-30 00:00:00
ST05391,Amit,Iyer,M,2005-12-21,CL0034,MBA,ECE,2023.0,6.66,Hyderabad,TS,India,Below Average,2023-08-31 00:00:00
ST05392,Ravi,Patel,F,2001-07-07,CL0160,BTech,CSE,2019.0,9.57,Bangalore,TS,India,Top,2019-06-03 00:00:00
ST05393,Neha,Iyer,M,2006-06-16,CL0105,MBA,EEE,2024.0,9.63,Bangalore,TS,India,Average,2024-03-11 00:00:00
ST05394,Priya,Kumar,F,1999-07-22,CL0054,BTech,CSE,2017.0,8.0,Mumbai,MH,India,Top,2017-11-30 00:00:00
ST05395,Neha,Iyer,F,1999-10-01,CL0054,MTech,CSE,2017.0,8.59,Chennai,TN,India,Average,2017-11-14 00:00:00
ST05396,Amit,Iyer,M,2001-04-24,CL0025,BTech,EEE,2019.0,7.11,Mumbai,TS,India,Below Average,2019-10-25 00:00:00
ST05397,Ravi,Patel,M,2005-05-01,CL0092,MBA,CSE,2023.0,9.54,Chennai,TS,India,Average,2023-07-30 00:00:00
ST05398,Rahul,Reddy,M,2002-11-29,CL0143,MBA,ME,2020.0,8.63,Delhi,TN,India,Top,2020-07-28 00:00:00
ST05399,Priya,Kumar,M,2006-02-15,CL0076,MTech,ECE,2024.0,8.86,Chennai,DL,India,Below Average,2024-01-05 00:00:00
ST05400,Rahul,Sharma,M,2005-08-14,CL0196,MBA,EEE,2023.0,8.77,Chennai,DL,India,Average,2023-06-18 00:00:00
ST05401,Suresh,Kumar,M,2006-03-09,CL0042,MTech,ME,2024.0,9.72,Hyderabad,KA,India,Top,2024-10-10 00:00:00
ST05402,Anita,Reddy,F,1998-03-06,CL0086,BTech,ME,2016.0,8.24,Chennai,TN,India,Average,2016-06-28 00:00:00
ST05403,Priya,Iyer,M,1999-07-27,CL0113,MTech,EEE,2017.0,8.43,Hyderabad,TS,India,Below Average,2017-04-09 00:00:00
ST05404,Anita,Sharma,F,1998-06-01,CL0052,MBA,ME,2016.0,6.39,Delhi,TN,India,Top,2016-06-18 00:00:00
ST05405,Priya,Patel,F,2005-04-05,CL0059,MTech,ECE,2023.0,7.28,Chennai,DL,India,Average,2023-03-06 00:00:00
ST05406,Neha,Reddy,M,2002-03-26,CL0042,MTech,ECE,2020.0,7.28,Bangalore,KA,India,Average,2020-08-16 00:00:00
ST05407,Priya,Reddy,M,2002-04-09,CL0059,MBA,EEE,2020.0,7.87,Hyderabad,KA,India,Average,2020-01-05 00:00:00
ST05408,Neha,Reddy,F,2003-06-21,CL0036,BTech,ECE,2021.0,9.0,Bangalore,TS,India,Top,2021-06-06 00:00:00
ST05409,Priya,Sharma,M,1998-12-05,CL0072,BTech,CSE,2016.0,6.71,Delhi,MH,India,Below Average,2016-04-17 00:00:00
ST05410,Suresh,Patel,M,2006-07-03,CL0009,BTech,ECE,2024.0,6.37,Mumbai,KA,India,Below Average,2024-04-11 00:00:00
ST05411,Anita,Reddy,F,2004-11-23,CL0194,BTech,ME,2022.0,9.31,Delhi,MH,India,Below Average,2022-11-15 00:00:00
ST05412,Neha,Kumar,F,2002-10-05,CL0178,MTech,CSE,2020.0,9.19,Chennai,TN,India,Average,2020-06-13 00:00:00
ST05413,Priya,Sharma,F,2001-09-12,CL0128,BTech,ME,2019.0,9.24,Delhi,TN,India,Top,2019-10-05 00:00:00
ST05414,Amit,Iyer,F,2001-02-25,CL0102,MTech,ME,2019.0,6.87,Chennai,KA,India,Below Average,2019-01-18 00:00:00
ST05415,Amit,Kumar,F,2007-05-13,CL0188,BTech,ME,2025.0,7.94,Chennai,DL,India,Average,2025-08-22 00:00:00
ST05416,Rahul,Patel,F,1998-12-08,CL0147,BTech,CSE,2016.0,9.51,Chennai,TS,India,Average,2016-07-09 00:00:00
ST05417,Anita,Reddy,F,2002-02-18,CL0047,MTech,ME,2020.0,8.6,Chennai,DL,India,Top,2020-08-22 00:00:00
ST05418,Rahul,Sharma,F,2003-02-21,CL0052,MBA,ECE,2021.0,6.99,Chennai,MH,India,Top,2021-10-17 00:00:00
ST05419,Ravi,Patel,F,2001-08-05,CL0085,BTech,EEE,2019.0,8.63,Bangalore,KA,India,Below Average,2019-04-20 00:00:00
ST05420,Neha,Patel,F,1998-07-25,CL0010,MTech,CE,2016.0,7.62,Mumbai,TN,India,Below Average,2016-08-09 00:00:00
ST05421,Ravi,Patel,M,1999-04-28,CL0199,MTech,EEE,2017.0,6.37,Mumbai,MH,India,Below Average,2017-07-16 00:00:00
ST05422,Priya,Sharma,M,2007-07-10,CL0173,BTech,CE,2025.0,6.38,Chennai,DL,India,Top,2025-08-31 00:00:00
ST05423,Rahul,Patel,M,2001-11-10,CL0013,MBA,ECE,2019.0,6.32,Hyderabad,MH,India,Below Average,2019-12-04 00:00:00
ST05424,Anita,Reddy,F,2006-05-15,CL0200,MTech,CE,2024.0,9.75,Delhi,MH,India,Top,2024-03-08 00:00:00
ST05425,Anita,Kumar,M,1998-02-19,CL0104,MBA,EEE,2016.0,6.95,Hyderabad,DL,India,Top,2016-07-20 00:00:00
ST05426,Anita,Kumar,F,2007-12-18,CL0015,MBA,CSE,2025.0,7.3,Delhi,DL,India,Below Average,2025-08-25 00:00:00
ST05427,Rahul,Kumar,F,2002-05-20,CL0020,MBA,CSE,2020.0,8.22,Delhi,DL,India,Average,2020-12-23 00:00:00
ST05428,Neha,Patel,M,2007-03-04,CL0124,MTech,ECE,2025.0,7.48,Chennai,KA,India,Top,2025-08-16 00:00:00
ST05429,Amit,Patel,F,2002-02-11,CL0043,BTech,CE,2020.0,8.58,Delhi,DL,India,Below Average,2020-04-21 00:00:00
ST05430,Amit,Iyer,M,2005-01-26,CL0191,BTech,EEE,2023.0,7.72,Chennai,KA,India,Top,2023-10-12 00:00:00
ST05431,Amit,Kumar,M,2007-06-09,CL0166,MBA,ECE,2025.0,6.97,Hyderabad,TS,India,Top,2025-10-05 00:00:00
ST05432,Suresh,Iyer,F,2003-04-02,CL0103,BTech,CSE,2021.0,8.48,Hyderabad,DL,India,Top,2021-01-05 00:00:00
ST05433,Anita,Reddy,F,2006-01-28,CL0069,MBA,ECE,2024.0,8.8,Chennai,MH,India,Below Average,2024-01-10 00:00:00
ST05434,Suresh,Patel,M,2001-07-18,CL0070,BTech,CE,2019.0,6.6,Chennai,DL,India,Below Average,2019-05-24 00:00:00
ST05435,Neha,Reddy,F,2006-11-15,CL0170,BTech,CE,2024.0,8.73,Mumbai,TN,India,Below Average,2024-12-21 00:00:00
ST05436,Amit,Sharma,M,2002-03-18,CL0061,MTech,CE,2020.0,7.44,Chennai,DL,India,Below Average,2020-04-14 00:00:00
ST05437,Amit,Reddy,M,2005-08-26,CL0037,BTech,EEE,2023.0,6.53,Chennai,KA,India,Average,2023-02-15 00:00:00
ST05438,Ravi,Iyer,F,1999-01-30,CL0182,MTech,ME,2017.0,6.39,Mumbai,KA,India,Below Average,2017-09-17 00:00:00
ST05439,Anita,Patel,F,2002-09-15,CL0127,BTech,CSE,2020.0,8.16,Chennai,MH,India,Top,2020-05-16 00:00:00
ST05440,Neha,Iyer,F,2004-09-20,CL0063,MBA,EEE,2022.0,7.54,Hyderabad,TS,India,Average,2022-08-05 00:00:00
ST05441,Suresh,Iyer,F,2006-08-21,CL0113,MBA,CE,2024.0,7.27,Bangalore,TN,India,Below Average,2024-08-18 00:00:00
ST05442,Rahul,Sharma,M,2003-01-22,CL0059,MBA,ME,2021.0,9.54,Delhi,DL,India,Below Average,2021-04-17 00:00:00
ST05443,Anita,Kumar,M,2000-10-04,CL0177,MBA,ME,2018.0,9.74,Chennai,MH,India,Below Average,2018-05-27 00:00:00
ST05444,Rahul,Sharma,F,2000-09-30,CL0052,MTech,CE,2018.0,6.03,Bangalore,MH,India,Top,2018-08-28 00:00:00
ST05445,Neha,Reddy,F,1999-10-03,CL0140,BTech,ME,2017.0,7.08,Mumbai,TS,India,Below Average,2017-03-17 00:00:00
ST05446,Suresh,Reddy,F,1998-06-04,CL0084,MTech,EEE,2016.0,7.65,Bangalore,MH,India,Below Average,2016-04-17 00:00:00
ST05447,Ravi,Iyer,M,2004-04-16,CL0159,BTech,ECE,2022.0,9.36,Bangalore,TS,India,Average,2022-04-04 00:00:00
ST05448,Amit,Sharma,F,1999-11-01,CL0192,MBA,CE,2017.0,9.1,Hyderabad,TN,India,Below Average,2017-10-03 00:00:00
ST05449,Neha,Sharma,F,2005-01-24,CL0194,BTech,ECE,2023.0,6.88,Chennai,MH,India,Below Average,2023-10-19 00:00:00
ST05450,Priya,Reddy,F,2001-12-29,CL0189,MTech,CE,2019.0,6.03,Bangalore,DL,India,Top,2019-10-29 00:00:00
ST05451,Ravi,Iyer,M,2007-01-13,CL0018,BTech,ECE,2025.0,7.69,Chennai,TN,India,Average,2025-05-17 00:00:00
ST05452,Priya,Iyer,F,1998-01-26,CL0186,MTech,EEE,2016.0,8.29,Hyderabad,TS,India,Top,2016-11-05 00:00:00
ST05453,Neha,Sharma,M,2000-07-29,CL0149,MTech,EEE,2018.0,8.37,Delhi,KA,India,Average,2018-10-15 00:00:00
ST05454,Amit,Sharma,M,2001-12-19,CL0005,MBA,ECE,2019.0,9.57,Delhi,KA,India,Top,2019-08-11 00:00:00
ST05455,Priya,Sharma,F,2005-02-05,CL0077,MBA,CSE,2023.0,7.08,Mumbai,TS,India,Below Average,2023-05-28 00:00:00
ST05456,Anita,Kumar,F,2003-10-02,CL0028,MBA,CSE,2021.0,8.45,Hyderabad,MH,India,Below Average,2021-11-09 00:00:00
ST05457,Suresh,Sharma,M,2007-03-26,CL0061,BTech,CE,2025.0,7.86,Delhi,DL,India,Below Average,2025-06-25 00:00:00
ST05458,Neha,Sharma,M,2006-01-22,CL0017,BTech,CE,2024.0,8.28,Delhi,TS,India,Top,2024-09-03 00:00:00
ST05459,Ravi,Sharma,M,2000-11-30,CL0173,MTech,EEE,2018.0,9.79,Mumbai,DL,India,Top,2018-01-18 00:00:00
ST05460,Neha,Patel,F,1999-03-05,CL0002,MBA,CE,2017.0,6.77,Chennai,TN,India,Top,2017-06-23 00:00:00
ST05461,Anita,Patel,M,2001-05-17,CL0154,MTech,CSE,2019.0,9.07,Delhi,TN,India,Below Average,2019-05-15 00:00:00
ST05462,Priya,Reddy,M,2005-03-21,CL0056,MBA,ECE,2023.0,7.93,Bangalore,TS,India,Top,2023-11-05 00:00:00
ST05463,Suresh,Reddy,M,1999-11-02,CL0024,BTech,EEE,2017.0,8.44,Delhi,MH,India,Below Average,2017-12-27 00:00:00
ST05464,Ravi,Patel,M,2000-01-15,CL0172,MBA,ECE,2018.0,9.74,Chennai,KA,India,Average,2018-01-24 00:00:00
ST05465,Neha,Reddy,M,2003-02-24,CL0015,MTech,ECE,2021.0,7.61,Delhi,TN,India,Average,2021-02-03 00:00:00
ST05466,Anita,Reddy,F,2006-12-11,CL0139,MBA,ME,2024.0,6.33,Mumbai,MH,India,Below Average,2024-09-30 00:00:00
ST05467,Priya,Sharma,F,2005-03-06,CL0186,BTech,EEE,2023.0,6.65,Delhi,MH,India,Average,2023-12-30 00:00:00
ST05468,Priya,Kumar,M,2006-02-17,CL0177,MTech,CSE,2024.0,6.18,Hyderabad,DL,India,Below Average,2024-03-17 00:00:00
ST05469,Neha,Sharma,M,2003-01-25,CL0100,MTech,CSE,2021.0,6.44,Mumbai,DL,India,Top,2021-06-16 00:00:00
ST05470,Suresh,Sharma,M,1999-01-22,CL0080,MBA,ME,2017.0,9.58,Chennai,TN,India,Average,2017-10-16 00:00:00
ST05471,Suresh,Kumar,F,1998-11-26,CL0165,MBA,EEE,2016.0,8.5,Hyderabad,MH,India,Below Average,2016-01-08 00:00:00
ST05472,Ravi,Kumar,F,2002-09-03,CL0054,BTech,CE,2020.0,9.15,Delhi,DL,India,Average,2020-06-18 00:00:00
ST05473,Anita,Sharma,M,2000-03-25,CL0192,MBA,EEE,2018.0,7.12,Bangalore,KA,India,Below Average,2018-04-09 00:00:00
ST05474,Neha,Kumar,M,2003-12-16,CL0019,BTech,ECE,2021.0,7.83,Mumbai,TS,India,Top,2021-03-14 00:00:00
ST05475,Rahul,Sharma,F,2001-10-05,CL0036,BTech,EEE,2019.0,9.06,Hyderabad,MH,India,Top,2019-08-28 00:00:00
ST05476,Priya,Kumar,F,2002-08-31,CL0014,MBA,CE,2020.0,6.77,Delhi,MH,India,Top,2020-05-15 00:00:00
ST05477,Anita,Kumar,F,1999-04-26,CL0088,MTech,ECE,2017.0,9.07,Chennai,DL,India,Top,2017-11-28 00:00:00
ST05478,Neha,Sharma,F,2006-06-27,CL0171,MTech,ME,2024.0,8.77,Mumbai,TN,India,Below Average,2024-04-29 00:00:00
ST05479,Ravi,Kumar,F,2001-01-09,CL0056,BTech,EEE,2019.0,8.08,Hyderabad,DL,India,Top,2019-07-04 00:00:00
ST05480,Suresh,Sharma,F,2006-01-02,CL0111,BTech,CE,2024.0,6.58,Delhi,TS,India,Below Average,2024-11-01 00:00:00
ST05481,Suresh,Iyer,M,2007-10-19,CL0168,MTech,ECE,2025.0,7.68,Bangalore,KA,India,Top,2025-02-04 00:00:00
ST05482,Rahul,Iyer,M,2000-12-22,CL0136,MTech,EEE,2018.0,7.28,Delhi,TN,India,Below Average,2018-01-31 00:00:00
ST05483,Ravi,Kumar,M,2000-07-10,CL0049,MBA,EEE,2018.0,8.87,Delhi,KA,India,Average,2018-11-01 00:00:00
ST05484,Amit,Sharma,M,2003-05-24,CL0102,MTech,CSE,2021.0,8.08,Chennai,DL,India,Top,2021-05-11 00:00:00
ST05485,Amit,Sharma,M,2004-02-28,CL0187,MTech,CSE,2022.0,8.77,Delhi,DL,India,Top,2022-05-21 00:00:00
ST05486,Amit,Reddy,F,1998-02-08,CL0176,MBA,ME,2016.0,8.4,Hyderabad,TS,India,Below Average,2016-04-22 00:00:00
ST05487,Rahul,Reddy,M,1999-06-08,CL0156,MBA,CE,2017.0,7.64,Bangalore,TS,India,Average,2017-07-04 00:00:00
ST05488,Priya,Sharma,F,2001-06-14,CL0052,BTech,ME,2019.0,9.73,Bangalore,DL,India,Average,2019-02-21 00:00:00
ST05489,Priya,Sharma,F,2000-01-12,CL0165,MBA,CSE,2018.0,6.13,Chennai,DL,India,Top,2018-09-10 00:00:00
ST05490,Rahul,Iyer,M,2003-09-30,CL0059,MTech,CSE,2021.0,8.43,Bangalore,KA,India,Below Average,2021-08-31 00:00:00
ST05491,Amit,Iyer,F,2002-07-10,CL0166,MTech,CE,2020.0,8.75,Bangalore,KA,India,Average,2020-02-11 00:00:00
ST05492,Priya,Kumar,M,2006-08-11,CL0080,BTech,CSE,2024.0,8.42,Delhi,KA,India,Below Average,2024-12-29 00:00:00
ST05493,Suresh,Kumar,F,2006-04-30,CL0182,MTech,EEE,2024.0,7.87,Delhi,KA,India,Average,2024-11-25 00:00:00
ST05494,Anita,Iyer,M,2007-11-13,CL0172,BTech,CSE,2025.0,7.31,Hyderabad,TN,India,Below Average,2025-11-29 00:00:00
ST05495,Amit,Patel,F,2005-04-07,CL0189,MBA,ECE,2023.0,6.04,Bangalore,TN,India,Below Average,2023-05-20 00:00:00
